torsions:
=========
    { 14, 39, 58, 29, -0.09777, 0.0, -4.0, 1.2, 2.0 },
    { 14, 39, 58, 29, 0.02415, -13.1181, -3.0, 1.2, 2.0 },
    { 14, 39, 58, 29, 0.65662, -70.04881, -2.0, 1.2, 2.0 },
    { 14, 39, 58, 29, -0.44504, -12.98507, 1.0, 1.2, 2.0 },
    { 21, 39, 58, 29, -0.06722, 0.0, -6.0, 1.2, 2.0 },
    { 21, 39, 58, 29, 0.07683, 0.0, -5.0, 1.2, 2.0 },
    { 21, 39, 58, 29, -0.09777, 0.0, -4.0, 1.2, 2.0 },
    { 21, 39, 58, 29, 0.02415, -13.1181, -3.0, 1.2, 2.0 },
    { 21, 39, 58, 29, 0.65662, -70.04881, -2.0, 1.2, 2.0 },
    { 21, 39, 58, 29, -0.44504, -12.98507, 1.0, 1.2, 2.0 },
    { 11, 39, 58, 29, -0.06722, 0.0, -6.0, 1.2, 2.0 },
